,Recommended Mapping Category,Relevancy Label,refSource,category,label,targetType,adword,mappingModality,version,targetLabel,score,version
6762,,H,Places2,,orchestra_pit,inclusion,Hobbies & Interests|Musical Instruments,text+video,2,Hobbies & Interests|Musical Instruments,0.733583054,2
6763,,H,Places2,,park,inclusion,Events and Attractions,text+video,2,Events and Attractions,0.724446759,2
6764,,H,Places2,,park,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.722553676,2
6765,,H,Places2,,park,inclusion,Travel|Travel Locations|North America Travel,text+video,2,Travel||North America Travel,0.734560651,2
6766,,H,Places2,,park,inclusion,Travel|Travel Locations|South America Travel,text+video,2,Travel||South America Travel,0.734736613,2
6767,,N,Places2,,park,inclusion,Travel|Travel Type|Beach Travel,text+video,2,Travel||Beach Travel,0.742686727,2
6768,,L,Places2,,park,inclusion,Travel|Travel Type|Camping,text+video,2,Travel||Camping,0.729877715,2
6769,,N,Places2,parking garage,indoor,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.76508855,2
6770,,N,Places2,parking garage,indoor,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.74764174,2
6771,,H,Places2,parking garage,indoor,inclusion,Home & Garden,text+video,2,Home & Garden,0.758567485,2
6772,,N,Places2,parking garage,indoor,inclusion,Home & Garden|Home Appliances,text+video,2,Home & Garden|Home Appliances,0.719312233,2
6773,,H,Places2,parking garage,indoor,inclusion,Home & Garden|Landscaping,text+video,2,Home & Garden|Landscaping,0.74005587,2
6774,,N,Places2,parking garage,indoor,inclusion,Style & Fashion|Personal Care|Bath and Shower,text+video,2,Style & Fashion||Bath and Shower,0.729922708,2
6775,,H,Places2,parking garage,outdoor,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.799421647,2
6776,,N,Places2,parking garage,outdoor,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.776053997,2
6777,,H,Places2,parking garage,outdoor,inclusion,Home & Garden,text+video,2,Home & Garden,0.772076184,2
6778,,N,Places2,parking garage,outdoor,inclusion,Home & Garden|Home Appliances,text+video,2,Home & Garden|Home Appliances,0.729266751,2
6779,,N,Places2,parking garage,outdoor,inclusion,Home & Garden|Home Entertaining,text+video,2,Home & Garden|Home Entertaining,0.713075936,2
6780,,N,Places2,parking garage,outdoor,inclusion,Home & Garden|Home Security,text+video,2,Home & Garden|Home Security,0.712566792,2
6781,,H,Places2,parking garage,outdoor,inclusion,Home & Garden|Landscaping,text+video,2,Home & Garden|Landscaping,0.754890394,2
6782,,N,Places2,parking garage,outdoor,inclusion,Real Estate|Retail Property,text+video,2,Real Estate|Retail Property,0.713253738,2
6783,,N,Places2,parking garage,outdoor,inclusion,Real Estate|Office Property,text+video,2,Real Estate|Office Property,0.733936466,2
6784,,N,Places2,parking garage,outdoor,inclusion,Style & Fashion|Personal Care|Bath and Shower,text+video,2,Style & Fashion||Bath and Shower,0.749817875,2
6785,,N,Places2,parking garage,outdoor,inclusion,Travel|Travel Type|Camping,text+video,2,Travel||Camping,0.723068926,2
6786,,H,Places2,,parking_lot,inclusion,Automotive|Auto Body Styles|Commercial Trucks,text+video,2,Automotive||Commercial Trucks,0.713997244,2
6787,,H,Places2,,parking_lot,inclusion,Automotive|Auto Type|Green Vehicles,text+video,2,Automotive||Green Vehicles,0.736578161,2
6788,,H,Places2,,parking_lot,inclusion,Automotive|Auto Type|Luxury Cars,text+video,2,Automotive||Luxury Cars,0.730713032,2
6789,,N,Places2,,parking_lot,inclusion,Automotive|Road-Side Assistance,text+video,2,Automotive|Road-Side Assistance,0.772483688,2
6790,,H,Places2,,parking_lot,inclusion,Events and Attractions|Malls & Shopping Centers,text+video,2,Events and Attractions|Malls & Shopping Centers,0.711549925,2
6791,,L,Places2,,parking_lot,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.763202952,2
6792,,H,Places2,,parking_lot,inclusion,Real Estate|Office Property,text+video,2,Real Estate|Office Property,0.724440812,2
6793,,N,Places2,,parking_lot,inclusion,Shopping|Grocery Shopping,text+video,2,Shopping|Grocery Shopping,0.721048916,2
6794,,H,Places2,,patio,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.715430139,2
6795,,H,Places2,,patio,inclusion,Food & Drink|Barbecues and Grilling,text+video,2,Food & Drink|Barbecues and Grilling,0.730677071,2
6796,,N,Places2,,patio,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.781895088,2
6797,,H,Places2,,patio,inclusion,Home & Garden,text+video,2,Home & Garden,0.812277274,2
6798,,N,Places2,,patio,inclusion,Home & Garden|Home Appliances,text+video,2,Home & Garden|Home Appliances,0.72129896,2
6799,,H,Places2,,patio,inclusion,Home & Garden|Landscaping,text+video,2,Home & Garden|Landscaping,0.793654176,2
6800,,N,Places2,,patio,inclusion,Style & Fashion|Personal Care|Bath and Shower,text+video,2,Style & Fashion||Bath and Shower,0.732017654,2
6801,,L,Places2,,pet_shop,inclusion,Business and Finance|Industries|Food Industry,text+video,2,Business and Finance||Food Industry,0.730810109,2
6802,,L,Places2,,pet_shop,inclusion,Events and Attractions|Malls & Shopping Centers,text+video,2,Events and Attractions|Malls & Shopping Centers,0.7303909,2
6803,,N,Places2,,pet_shop,inclusion,Family and Relationships|Parenting|Daycare and Pre-School,text+video,2,Family and Relationships||Daycare and Pre-School,0.715397253,2
6804,,L,Places2,,pet_shop,inclusion,Food & Drink,text+video,2,Food & Drink,0.71421328,2
6805,,N,Places2,,pet_shop,inclusion,Home & Garden,text+video,2,Home & Garden,0.745956615,2
6806,,N,Places2,,pet_shop,inclusion,Home & Garden|Smart Home,text+video,2,Home & Garden|Smart Home,0.733138411,2
6807,,N,Places2,,pet_shop,inclusion,Home & Garden|Home Appliances,text+video,2,Home & Garden|Home Appliances,0.713683745,2
6808,,H,Places2,,pet_shop,inclusion,Pets,text+video,2,Pets,0.822383024,2
6809,,H,Places2,,pet_shop,inclusion,Pets|Cats,text+video,2,Pets|Cats,0.74728837,2
6810,,H,Places2,,pet_shop,inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.767614036,2
6811,,H,Places2,,pet_shop,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.729260706,2
6812,,H,Places2,,pet_shop,inclusion,Shopping,text+video,2,Shopping,0.769141165,2
6813,,N,Places2,,pet_shop,inclusion,Shopping|Flower Shopping,text+video,2,Shopping|Flower Shopping,0.783125142,2
6814,,N,Places2,,pet_shop,inclusion,Shopping|Grocery Shopping,text+video,2,Shopping|Grocery Shopping,0.788216911,2
6815,,N,Places2,,pet_shop,inclusion,Shopping|Holiday Shopping,text+video,2,Shopping|Holiday Shopping,0.756827532,2
6816,,N,Places2,,pet_shop,inclusion,Shopping|Household Supplies,text+video,2,Shopping|Household Supplies,0.753635469,2
6817,,N,Places2,,pet_shop,inclusion,Shopping|Children's Games and Toys,text+video,2,Shopping|Children's Games and Toys,0.730915579,2
6818,,N,Places2,,pet_shop,inclusion,Style & Fashion|Beauty|Hair Care,text+video,2,Style & Fashion||Hair Care,0.733858844,2
6819,,N,Places2,,pet_shop,inclusion,Style & Fashion|Beauty|Makeup and Accessories,text+video,2,Style & Fashion||Makeup and Accessories,0.736110532,2
6820,,N,Places2,,pet_shop,inclusion,Style & Fashion|Beauty|Nail Care,text+video,2,Style & Fashion||Nail Care,0.743543079,2
6821,,N,Places2,,pet_shop,inclusion,Style & Fashion|Women's Fashion|Women's Accessories|Women's Jewelry and Watches,text+video,2,Style & Fashion|||Women's Jewelry and Watches,0.711507618,2
6822,,H,Places2,,pet_shop,inclusion,Travel|Travel Accessories,text+video,2,Travel|Travel Accessories,0.754930603,2
6823,,H,Places2,,pharmacy,inclusion,Style & Fashion|Personal Care|Oral care,text+video,2,Style & Fashion||Oral care,0.710979281,2
6824,,H,Places2,,physics_laboratory,inclusion,Science|Space and Astronomy,text+video,2,Science|Space and Astronomy,0.752379524,2
6825,,N,Places2,,picnic_area,inclusion,Automotive|Road-Side Assistance,text+video,2,Automotive|Road-Side Assistance,0.71237504,2
6826,,L,Places2,,picnic_area,inclusion,Events and Attractions,text+video,2,Events and Attractions,0.74386883,2
6827,,H,Places2,,picnic_area,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.792869199,2
6828,,H,Places2,,picnic_area,inclusion,Events and Attractions|Parks & Nature,text+video,2,Events and Attractions|Parks & Nature,0.734671983,2
6829,,N,Places2,,picnic_area,inclusion,Events and Attractions|Theater Venues and Events,text+video,2,Events and Attractions|Theater Venues and Events,0.728892602,2
6830,,H,Places2,,picnic_area,inclusion,Food & Drink|Barbecues and Grilling,text+video,2,Food & Drink|Barbecues and Grilling,0.735419124,2
6831,,H,Places2,,picnic_area,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.793246651,2
6832,,N,Places2,,picnic_area,inclusion,Home & Garden,text+video,2,Home & Garden,0.748437146,2
6833,,L,Places2,,picnic_area,inclusion,Real Estate|Land and Farms,text+video,2,Real Estate|Land and Farms,0.722194196,2
6834,,N,Places2,,picnic_area,inclusion,Travel|Travel Type|Beach Travel,text+video,2,Travel||Beach Travel,0.74684637,2
6835,,N,Places2,,picnic_area,inclusion,Travel|Travel Type|Camping,text+video,2,Travel||Camping,0.767809269,2
6836,,H,Places2,,playground,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.763627135,2
6837,,L,Places2,,pond,inclusion,Home & Garden|Landscaping,text+video,2,Home & Garden|Landscaping,0.732789965,2
6838,,N,Places2,,porch,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.734126489,2
6839,,H,Places2,,porch,inclusion,Home & Garden,text+video,2,Home & Garden,0.730409801,2
6840,,N,Places2,,porch,inclusion,Style & Fashion|Personal Care|Bath and Shower,text+video,2,Style & Fashion||Bath and Shower,0.712913054,2
6841,,N,Places2,pub,indoor,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.784571178,2
6842,,H,Places2,pub,indoor,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.755770948,2
6843,,N,Places2,pub,indoor,inclusion,Home & Garden,text+video,2,Home & Garden,0.725064193,2
6844,,N,Places2,,railroad_track,inclusion,Automotive|Auto Body Styles|Station Wagon,text+video,2,Automotive||Station Wagon,0.743439354,2
6845,,N,Places2,,railroad_track,inclusion,Automotive|Road-Side Assistance,text+video,2,Automotive|Road-Side Assistance,0.712580637,2
6846,,H,Places2,,railroad_track,inclusion,Business and Finance|Industries|Logistics and Transportation Industry,text+video,2,Business and Finance||Logistics and Transportation Industry,0.711558579,2
6847,,H,Places2,,reception,inclusion,Events and Attractions|Personal Celebrations & Life Events|Wedding,text+video,2,Events and Attractions||Wedding,0.721774287,2
6848,,H,Places2,,reception,inclusion,Events and Attractions|Theater Venues and Events,text+video,2,Events and Attractions|Theater Venues and Events,0.714791345,2
6849,,N,Places2,,reception,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.714397043,2
6850,,L,Places2,,recreation_room,inclusion,Events and Attractions,text+video,2,Events and Attractions,0.726215317,2
6851,,N,Places2,,recreation_room,inclusion,Events and Attractions|Outdoor Activities,text+video,2,Events and Attractions|Outdoor Activities,0.805752073,2
6852,,N,Places2,,recreation_room,inclusion,Events and Attractions|Parks & Nature,text+video,2,Events and Attractions|Parks & Nature,0.749952191,2
6853,,N,Places2,,recreation_room,inclusion,Events and Attractions|Theater Venues and Events,text+video,2,Events and Attractions|Theater Venues and Events,0.755677003,2
6854,,N,Places2,,recreation_room,inclusion,Food & Drink|Dining Out,text+video,2,Food & Drink|Dining Out,0.813803253,2
6855,,L,Places2,,recreation_room,inclusion,Healthy Living,text+video,2,Healthy Living,0.718183588,2
6856,,L,Places2,,recreation_room,inclusion,Healthy Living|Fitness and Exercise,text+video,2,Healthy Living|Fitness and Exercise,0.736704085,2
6857,,H,Places2,,recreation_room,inclusion,Hobbies & Interests|Games and Puzzles|Board Games and Puzzles,text+video,2,Hobbies & Interests||Board Games and Puzzles,0.72791217,2
6858,,L,Places2,,recreation_room,inclusion,Home & Garden,text+video,2,Home & Garden,0.757935717,2
6859,,N,Places2,,recreation_room,inclusion,Home & Garden|Home Appliances,text+video,2,Home & Garden|Home Appliances,0.718426729,2
6860,,L,Places2,,recreation_room,inclusion,Home & Garden|Home Improvement,text+video,2,Home & Garden|Home Improvement,0.723909176,2
6861,,N,Places2,,recreation_room,inclusion,Real Estate|Office Property,text+video,2,Real Estate|Office Property,0.718513354,2
6862,,N,Places2,,recreation_room,inclusion,Science|Space and Astronomy,text+video,2,Science|Space and Astronomy,0.744497929,2
6863,,H,Places2,,recreation_room,inclusion,Shopping|Children's Games and Toys,text+video,2,Shopping|Children's Games and Toys,0.731656591,2
6864,,N,Places2,,recreation_room,inclusion,Style & Fashion|Personal Care|Bath and Shower,text+video,2,Style & Fashion||Bath and Shower,0.751694192,2
6865,,N,Places2,,recreation_room,inclusion,Travel|Travel Type|Beach Travel,text+video,2,Travel||Beach Travel,0.728406243,2
6866,,N,Places2,,recreation_room,inclusion,Travel|Travel Type|Camping,text+video,2,Travel||Camping,0.721113349,2
6867,,H,Places2,,repair_shop,inclusion,Automotive|Auto Type,text+video,2,Automotive|Auto Type,0.724768706,2
6868,,H,Places2,,repair_shop,inclusion,Automotive|Auto Parts,text+video,2,Automotive|Auto Parts,0.814034935,2
6869,,N,Places2,,repair_shop,inclusion,Automotive|Auto Shows,text+video,2,Automotive|Auto Shows,0.717300965,2
6870,,N,Places2,,repair_shop,inclusion,Automotive|Auto Rentals,text+video,2,Automotive|Auto Rentals,0.71790598,2
6871,,L,Places2,,repair_shop,inclusion,Events and Attractions|Malls & Shopping Centers,text+video,2,Events and Attractions|Malls & Shopping Centers,0.711100091,2
6872,,L,Places2,,repair_shop,inclusion,Home & Garden,text+video,2,Home & Garden,0.714021484,2
6873,,H,Places2,,repair_shop,inclusion,Home & Garden|Remodeling & Construction,text+video,2,Home & Garden|Remodeling & Construction,0.750930661,2
6874,,H,Places2,,repair_shop,inclusion,Home & Garden|Home Appliances,text+video,2,Home & Garden|Home Appliances,0.723691387,2
6875,,N,Places2,,repair_shop,inclusion,Home & Garden|Home Improvement,text+video,2,Home & Garden|Home Improvement,0.716579573,2
6876,,L,Places2,,repair_shop,inclusion,Shopping,text+video,2,Shopping,0.718615834,2
6877,,N,Places2,,repair_shop,inclusion,Shopping|Flower Shopping,text+video,2,Shopping|Flower Shopping,0.722611814,2
6878,,N,Places2,,repair_shop,inclusion,Shopping|Grocery Shopping,text+video,2,Shopping|Grocery Shopping,0.723432992,2
6879,,N,Places2,,repair_shop,inclusion,Style & Fashion|Beauty|Makeup and Accessories,text+video,2,Style & Fashion||Makeup and Accessories,0.717269189,2
6880,,N,Places2,,residential_neighborhood,inclusion,Events and Attractions|Malls & Shopping Centers,text+video,2,Events and Attractions|Malls & Shopping Centers,0.72455358,2
6881,,N,Places2,,residential_neighborhood,inclusion,Home & Garden|Home Improvement,text+video,2,Home & Garden|Home Improvement,0.734282766,2
6882,,N,Places2,,residential_neighborhood,inclusion,Home & Garden|Home Security,text+video,2,Home & Garden|Home Security,0.716153269,2
6883,,H,Places2,,residential_neighborhood,inclusion,Home & Garden|Landscaping,text+video,2,Home & Garden|Landscaping,0.718776855,2
6884,,H,Places2,,residential_neighborhood,inclusion,Real Estate,text+video,2,Real Estate,0.748328781,2
